ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.u64, SumSQ.u64, Count.u64, Min.u64, Max.u64
l3cache16, CustomResp_uncache_recv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache16, CustomAck_uncache_recv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache16, NULLCMD_recv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache16, GetS_recv, , Accumulator, 1244723355, 0, 220, 220, 220, 1, 1
l3cache16, GetX_recv, , Accumulator, 1244723355, 0, 119, 119, 119, 1, 1
l3cache16, GetSX_recv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache16, FlushLine_recv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache16, FlushLineInv_recv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache16, GetSResp_recv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache16, GetXResp_recv, , Accumulator, 1244723355, 0, 224, 224, 224, 1, 1
l3cache16, FlushLineResp_recv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache16, PutS_recv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache16, PutM_recv, , Accumulator, 1244723355, 0, 8, 8, 8, 1, 1
l3cache16, PutE_recv, , Accumulator, 1244723355, 0, 13, 13, 13, 1, 1
l3cache16, PutX_recv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache16, Inv_recv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache16, ForceInv_recv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache16, Fetch_recv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache16, FetchInv_recv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache16, FetchInvX_recv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache16, FetchResp_recv, , Accumulator, 1244723355, 0, 20, 20, 20, 1, 1
l3cache16, FetchXResp_recv, , Accumulator, 1244723355, 0, 52, 52, 52, 1, 1
l3cache16, NACK_recv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache16, AckInv_recv, , Accumulator, 1244723355, 0, 4, 4, 4, 1, 1
l3cache16, AckPut_recv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache16, MSHR_occupancy, , Accumulator, 1244723355, 0, 43549, 47671, 2489446, 0, 4
l3cache16, Bank_conflicts, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, packet_latency, , Accumulator, 1244723355, 0, 7119, 116913, 576, 4, 29
l3cache17, send_bit_count, , Accumulator, 1244723355, 0, 182016, 95993856, 556, 64, 576
l3cache17, output_port_stalls, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, idle_time, , Accumulator, 1244723355, 0, 1053014736, 27174509244562164, 546, 112, 60131404
l3cache17, evict_I, , Accumulator, 1244723355, 0, 218, 218, 218, 1, 1
l3cache17, evict_IS, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, evict_IM, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, evict_S, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, evict_SM, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, evict_SInv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, evict_M, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, evict_MInv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, evict_SMInv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, evict_MInvX, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, evict_IB, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, evict_SB, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, evict_SBInv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_GetS_I, , Accumulator, 1244723355, 0, 130, 130, 130, 1, 1
l3cache17, stateEvent_GetS_S, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_GetS_M, , Accumulator, 1244723355, 0, 52, 52, 52, 1, 1
l3cache17, stateEvent_GetX_I, , Accumulator, 1244723355, 0, 88, 88, 88, 1, 1
l3cache17, stateEvent_GetX_S, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_GetX_M, , Accumulator, 1244723355, 0, 11, 11, 11, 1, 1
l3cache17, stateEvent_GetSX_I, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_GetSX_S, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_GetSX_M, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_GetSResp_IS, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_GetXResp_IS, , Accumulator, 1244723355, 0, 130, 130, 130, 1, 1
l3cache17, stateEvent_GetXResp_IM, , Accumulator, 1244723355, 0, 88, 88, 88, 1, 1
l3cache17, stateEvent_GetXResp_SM, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_GetXResp_SMInv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_PutS_S, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_PutS_M, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_PutS_MInv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_PutS_SInv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_PutS_SMInv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_PutS_SB, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_PutS_SBInv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_PutM_M, , Accumulator, 1244723355, 0, 8, 8, 8, 1, 1
l3cache17, stateEvent_PutM_MInv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_PutM_MInvX, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_PutX_M, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_PutX_MInv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_PutX_MInvX, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_Inv_I, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_Inv_S, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_Inv_IS, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_Inv_IM, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_Inv_SM, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_Inv_SB, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_Inv_IB, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_FetchInvX_I, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_FetchInvX_M, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_FetchInvX_IS, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_FetchInvX_IM, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_FetchInvX_MInv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_FetchInvX_MInvX, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_FetchInvX_IB, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_FetchInvX_SB, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_Fetch_I, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_Fetch_S, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_Fetch_IS, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_Fetch_IM, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_Fetch_SM, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_Fetch_SMInv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_Fetch_SInv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_Fetch_IB, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_Fetch_SB, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_FetchInv_I, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_FetchInv_S, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_FetchInv_M, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_FetchInv_IS, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_FetchInv_IM, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_FetchInv_SM, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_FetchInv_SMInv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_FetchInv_MInv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_FetchInv_MInvX, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_FetchInv_IB, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_FetchInv_SB, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_ForceInv_I, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_ForceInv_S, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_ForceInv_M, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_ForceInv_IS, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_ForceInv_IM, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_ForceInv_SM, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_ForceInv_SInv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_ForceInv_SMInv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_ForceInv_MInv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_ForceInv_MInvX, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_ForceInv_IB, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_ForceInv_SB, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_FetchResp_MInv, , Accumulator, 1244723355, 0, 11, 11, 11, 1, 1
l3cache17, stateEvent_FetchXResp_MInvX, , Accumulator, 1244723355, 0, 39, 39, 39, 1, 1
l3cache17, stateEvent_AckInv_MInv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_AckInv_SInv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_AckInv_SMInv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_AckInv_SBInv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_FlushLine_I, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_FlushLine_S, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_FlushLine_M, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_FlushLineInv_I, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_FlushLineInv_S, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_FlushLineInv_M, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_FlushLineResp_I, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_FlushLineResp_IB, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_FlushLineResp_SB, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, eventSent_GetS, , Accumulator, 1244723355, 0, 130, 130, 130, 1, 1
l3cache17, eventSent_GetX, , Accumulator, 1244723355, 0, 88, 88, 88, 1, 1
l3cache17, eventSent_GetSX, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, eventSent_PutS, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, eventSent_PutM, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, eventSent_FlushLine, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, eventSent_FlushLineInv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, eventSent_FetchResp, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, eventSent_FetchXResp, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, eventSent_AckInv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, eventSent_NACK, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, eventSent_GetSResp, , Accumulator, 1244723355, 0, 56, 56, 56, 1, 1
l3cache17, eventSent_GetXResp, , Accumulator, 1244723355, 0, 230, 230, 230, 1, 1
l3cache17, eventSent_FlushLineResp, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, eventSent_Fetch, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, eventSent_FetchInv, , Accumulator, 1244723355, 0, 11, 11, 11, 1, 1
l3cache17, eventSent_ForceInv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, eventSent_FetchInvX, , Accumulator, 1244723355, 0, 41, 41, 41, 1, 1
l3cache17, eventSent_Inv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, eventSent_Put, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, eventSent_Get, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, eventSent_AckMove, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, eventSent_CustomReq, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, eventSent_CustomResp, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, eventSent_CustomAck, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, latency_GetS_hit, , Accumulator, 1244723355, 0, 117, 879, 16, 7, 12
l3cache17, latency_GetS_miss, , Accumulator, 1244723355, 0, 22512, 4039830, 130, 126, 222
l3cache17, latency_GetS_inv, , Accumulator, 1244723355, 0, 2838, 227490, 41, 46, 143
l3cache17, latency_GetX_hit, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, latency_GetX_miss, , Accumulator, 1244723355, 0, 15238, 2740872, 88, 131, 259
l3cache17, latency_GetX_inv, , Accumulator, 1244723355, 0, 627, 36245, 11, 46, 71
l3cache17, latency_GetX_upgrade, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, latency_GetSX_hit, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, latency_GetSX_miss, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, latency_GetSX_inv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, latency_GetSX_upgrade, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, latency_FlushLine, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, latency_FlushLineInv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, GetSHit_Arrival, , Accumulator, 1244723355, 0, 57, 57, 57, 1, 1
l3cache17, GetXHit_Arrival, , Accumulator, 1244723355, 0, 11, 11, 11, 1, 1
l3cache17, GetSXHit_Arrival, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, GetSHit_Blocked, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, GetXHit_Blocked, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, GetSXHit_Blocked, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, GetSMiss_Arrival, , Accumulator, 1244723355, 0, 130, 130, 130, 1, 1
l3cache17, GetXMiss_Arrival, , Accumulator, 1244723355, 0, 88, 88, 88, 1, 1
l3cache17, GetSXMiss_Arrival, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, GetSMiss_Blocked, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, GetXMiss_Blocked, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, GetSXMiss_Blocked, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_AckPut_I, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, evict_E, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, evict_EInv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, evict_EInvX, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_GetS_E, , Accumulator, 1244723355, 0, 5, 5, 5, 1, 1
l3cache17, stateEvent_GetX_E, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_GetSX_E, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_PutS_E, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_PutS_EInv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_PutE_E, , Accumulator, 1244723355, 0, 12, 12, 12, 1, 1
l3cache17, stateEvent_PutE_M, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_PutE_MInv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_PutE_MInvX, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_PutE_EInv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_PutE_EInvX, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_PutM_E, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_PutM_EInv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_PutM_EInvX, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_PutX_E, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_PutX_EInv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_PutX_EInvX, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_FetchInvX_E, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_FetchInvX_EInv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_FetchInvX_EInvX, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_FetchInv_E, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_FetchInv_EInv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_FetchInv_EInvX, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_ForceInv_E, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_ForceInv_EInv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_ForceInv_EInvX, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_FetchResp_EInv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_FetchXResp_EInvX, , Accumulator, 1244723355, 0, 2, 2, 2, 1, 1
l3cache17, stateEvent_AckInv_EInv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_FlushLine_E, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, stateEvent_FlushLineInv_E, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, eventSent_PutE, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, TotalEventsReceived, , Accumulator, 1244723355, 0, 576, 576, 576, 1, 1
l3cache17, TotalEventsReplayed, , Accumulator, 1244723355, 0, 52, 52, 52, 1, 1
l3cache17, GetS_uncache_recv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, GetX_uncache_recv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, GetSX_uncache_recv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, GetSResp_uncache_recv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, GetXResp_uncache_recv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, CustomReq_uncache_recv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, CustomResp_uncache_recv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, CustomAck_uncache_recv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, NULLCMD_recv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, GetS_recv, , Accumulator, 1244723355, 0, 187, 187, 187, 1, 1
l3cache17, GetX_recv, , Accumulator, 1244723355, 0, 99, 99, 99, 1, 1
l3cache17, GetSX_recv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, FlushLine_recv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, FlushLineInv_recv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, GetSResp_recv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, GetXResp_recv, , Accumulator, 1244723355, 0, 218, 218, 218, 1, 1
l3cache17, FlushLineResp_recv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, PutS_recv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, PutM_recv, , Accumulator, 1244723355, 0, 8, 8, 8, 1, 1
l3cache17, PutE_recv, , Accumulator, 1244723355, 0, 12, 12, 12, 1, 1
l3cache17, PutX_recv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, Inv_recv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, ForceInv_recv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, Fetch_recv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, FetchInv_recv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, FetchInvX_recv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, FetchResp_recv, , Accumulator, 1244723355, 0, 11, 11, 11, 1, 1
l3cache17, FetchXResp_recv, , Accumulator, 1244723355, 0, 41, 41, 41, 1, 1
l3cache17, NACK_recv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, AckInv_recv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, AckPut_recv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache17, MSHR_occupancy, , Accumulator, 1244723355, 0, 40405, 42655, 2489446, 0, 3
l3cache17, Bank_conflicts, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache18, packet_latency, , Accumulator, 1244723355, 0, 7173, 122731, 613, 3, 29
l3cache18, send_bit_count, , Accumulator, 1244723355, 0, 192704, 101396480, 595, 64, 576
l3cache18, output_port_stalls, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache18, idle_time, , Accumulator, 1244723355, 0, 1180897297, 35562267747188869, 575, 214, 84394767
l3cache18, evict_I, , Accumulator, 1244723355, 0, 224, 224, 224, 1, 1
l3cache18, evict_IS, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache18, evict_IM, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache18, evict_S, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache18, evict_SM, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache18, evict_SInv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache18, evict_M, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache18, evict_MInv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache18, evict_SMInv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache18, evict_MInvX, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache18, evict_IB, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache18, evict_SB, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache18, evict_SBInv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache18, stateEvent_GetS_I, , Accumulator, 1244723355, 0, 136, 136, 136, 1, 1
l3cache18, stateEvent_GetS_S, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache18, stateEvent_GetS_M, , Accumulator, 1244723355, 0, 50, 50, 50, 1, 1
l3cache18, stateEvent_GetX_I, , Accumulator, 1244723355, 0, 88, 88, 88, 1, 1
l3cache18, stateEvent_GetX_S, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache18, stateEvent_GetX_M, , Accumulator, 1244723355, 0, 15, 15, 15, 1, 1
l3cache18, stateEvent_GetSX_I, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache18, stateEvent_GetSX_S, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache18, stateEvent_GetSX_M, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache18, stateEvent_GetSResp_IS, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache18, stateEvent_GetXResp_IS, , Accumulator, 1244723355, 0, 136, 136, 136, 1, 1
l3cache18, stateEvent_GetXResp_IM, , Accumulator, 1244723355, 0, 88, 88, 88, 1, 1
l3cache18, stateEvent_GetXResp_SM, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
l3cache18, stateEvent_GetXResp_SMInv, , Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
